title,star,date,comment
良い端末なのですが。,4,2023年1月29日,AquosR（Android9)がぼいぼち5年になるので、セキュリティ面で不安になり、更新しました。（いわゆる電子マネーを扱っているので）超ライトユーザーのためAquosRでも十分でしたが。【デザイン】シンプルでとても良いです。質感も金額の割には宜しいと思います。【携帯性】画面サイズが5.3インチから6.1インチへ、サイズ大きくなるのかしかたないな、と思いながら量販店で実機を見る。あれ？大きさはほぼ同じじゃないですか、確かに”画面”は大きいけど。この場で購入決定。【レスポンス】まあ5年前の端末との比較じゃ参考にならないでしょうが、私にとっては十分なパフォーマンス。【画面表示】まず、違うだろ！と思ったのが、ステータスバーの表示数。インカメラの左、右で分けているが、このインカメラが邪魔で表示数を削っている。状態を示す類のアイコンは重要だと私は思うのだが、例えばBTでテザリングを行ってもBTアイコンが出ない。カーナビでテザリングを行い自宅へ戻るもBTマークが出ないので、切るのをすっかり忘れ、一晩中無駄にBT探索をさせて、バッテリーを消費させてる。標準だとカメラ右にはWI-FI、電波強度、電池レベルアイコン、電池残量％のみ。画面サイズの割に、重要な通知が削られるのは本末転倒。カメラの高さ分画面を小さくすればいいのに。と思う。なお、画面が暗い等のご意見が散見されますが、調整で問題なし。表示もきれいです。【バッテリー】5年近いAquosRも私の使い方だと2日に一度くらいの充電でよかった。この端末はバッテリー容量も増えたので3日に一度くらいの充電でよい。まあ増えた分持ちが良くなったけど、逆にRが5年近いのに頑張ってくれたと思う。この端末も頑張って欲しい。また、自宅、職場周りは５Gエリア（電車移動中はほぼ４G）なので５G設定、４G固定で50%になるまでの比較をしてみましたが、ほぼ僅差でした。使い方や、キャリアの網の濃さの違いはあると思いますが…。私はauです。【カメラ】私には、おまけ程度、重きを置いてないので無評価。まあどのメーカーも力を入れてますが、行きつくとこまで行ったのでは。【総評】今までフラグシップ端末に手を出してきましたが、ネット、各種情報調べ、お財布系とパフォーマンスが大していらない使い方なので、このクラスに決定しました。昨年末切り替え、1っか月経過ですが、十分ですね。ライトユーザーへはお勧めします。ステータスアイコンの件だけが、悔やまれてなりません、が。
防水、防塵、おサイフ携帯　必要十分なスマホかと,4,2023年1月27日,私的に防水、防塵、おサイフ携帯が使えれば満足なのです。AQUOS sense5からの買い替えです。カメラ性能が上がっているようですが、期待していませんが綺麗だと思います。バッテリー持ちは今までのシリーズと同じく結構持ちます。あまり使用することがない時だと1週間に一回しか充電しません。電話を3時間　マップ機能等使っていても3日に一回ほどだったかと思います。MNPで安く購入は出来ますが、結構高くなったかと思います。4万切るぐらいか、3万円後半ぐらいならお勧めしたいですが。MNP以外で購入すると50000円程なので他の選択もあるかと思います。
軽くて頑丈な国民機,4,2023年1月27日,【デザイン】センターカメラが奇抜ですが、見慣れたら気になりなくなります。以外と今後の主流になるかもですね。【携帯性】とにかく軽くて頑丈です。腱鞘炎になることはありません。軽いは正義。何と言っても少々落としたくらいでは壊れない頑丈さは他のメーカーには無いメリットです。まぁまぁ外でスマホを落とすことが多いので、メインはsenseシリーズを使うことにしてます。【レスポンス】特に問題ないです。普段使いには申し分ないレスポンスです。【画面表示】ユーチューブの配信動画くらいしか見ませんので多少画質荒くてもそこまで気になりません。スピーカーの音質も酷評される程酷くはないと思います。ワイヤレスイヤホンの音質もソコソコ良いです。【バッテリー】思った程良くはなかったですが、sense4よりかは良いかなといった印象です。いたわり充電で90％以上は充電カットされるところはGOODです。寝る前に充電開始するので、この機能は何気に重宝します。【カメラ】アウトカメラで晴れた日に外の風景を撮影する分には綺麗な写真が撮れます。部屋の中など光量が少ない場所での撮影は若干微妙です。しかしながら本機で撮影したワイヤレスイヤホンやギターが飛ぶように売れたので、それなりに室内での撮影もいい感じなのかもしれません。インカメラはかなり暗いです。そのうちアップグレードで明るくなると思います。【総評】軽くて頑丈なので満足しています。画面もカメラもスピーカーも普通に使う分には特に問題はないです。些細な問題は有りますが。sense7は落下や水没などを気にせずいつでもどこでもガンガン使える国民機です。シャープさん、ありがとう。
普通に使えています。いいですよ。,4,2023年1月26日,SHARP R2 SH03Kを4年半使ってからの機種変で購入しました。購入して3週間して感じたことを書きます。テクニカルなことは素人なので、使っての率直な感想を書きます。【デザイン】いいと思います。スッキリしています。【携帯性】前の機種よりもスマートで、保護ケース(手帳タイプ)を装着しても胸ポケットにも入りやすくなりました。ただ、イヤホンジャックが機体の下部に移動しているので、まだ慣れません(今まではすっと上でした)。携帯時にBluetoothイヤホンを使う方には何ら支障はないと思いますが、有線イヤホンを使うには違和感があると思います。【レスポンス】普通だと思います。ただ、フリック入力で記号を入力する際に、前の機種と微妙に配置が違うので、まだ戸惑っています。よく使う@_.と入力とか。【画面表示】特に暗いとかは感じませんが、自動感知なのか画面の明るさが明るめに変わっていくのが気になります。あと、スクショの取り方ですが、R2では電源ボタンを押すだけだったのですが、変わっていました。標準の、音量下げボタンと電源ボタンの同時押しだとうまくいかないケースが多いと思います。それよりも、画面左上か右上から画面をスワイプするやりり方を習得したほうが良いと思います。【バッテリー】電池の持ちは大変良いです。新品なので当たり前ですが。購入して寝る前に100%充電して朝起きたらまだ96%までしか減っていない。前の機種よりバッテリー容量が大きくなったこともあると思いますが、朝満タン充電で一日3時間ぐらいいじっても70%は切りません。自分はスマホで動画を見たりゲームもほとんどしないので、それなら電池の減り方はこんなもんだと思います。充電のスピードも前の機種と比べものにならないくらい早いです。しばらくは予備バッテリーを持ち歩くこともないでしょう。充電中に本体が熱を帯びることもないです。【カメラ】このクラスの機種なら普通なのではないでしょうか。ただシャッター音が静かすぎるのが気にはなります。ただカメラがすごいという謳い文句ほどではないと思います。普通です。ミドルエンジのスマホに高機能カメラの期待を持ってはいけません。【総評】前の機種が4年前のクラプシップ(R2)だったので、R7を第一候補にしましたが、19万円は高すぎるのでミドルエンドに切り替えるのにためらいはあったのですが、内部ストレージがR2の64GBから128GBになったこともあり購入を決めました。ここまでは概ね不満はありません。数年前のハイエンドの機能がほとんどそのままで価格的にミドルエンジが購入できて、お得感を感じています。また4年ぐらいは使いたいので、不良なく持ってくれたらと思っています。
スピーカーにはがっかり,3,2023年1月25日,スピーカーの音質が悪過ぎる。3年前のAQUOS sense3plusサウンドからの機種変更ですが、3年前の機種より悪い。これは大きなマイナス。他には指紋認証の精度が悪い。何度も認証を求められても認証されないことが多いから使っていない。上記が大きな不満だけど他の機能は可もなく不可もない。デザインは安っぽさはないけどボディカラーが今一つ。Softbank限定のディープカッパーが格好いいなぁ。
指紋センサー以外は大きな問題なし。長く使える「良バランス」,5,2023年1月24日,AQUOS R compact（SH-M06）を5年近く使ってきましたが、メモリが足りないのか、古いアプリが誤作動しているのかわかりませんが、ちょっとアプリを開くだけでも数秒固まるような状態が頻繁に起こるので、年末にこちらに買い換えました。R compactが小さかったこともあり比べると縦長に感じますが、重さはさほど変わらず、持ち運びにくくなったという感じはありません。ただ、夏場になってシャツのポケットに入れることを考えると、はみ出しが気になりそうです。特に本機はカメラ部分が目立つので、対面では威圧感があるかもしれません。顔認証は、マスクをつけたままでも瞬時に認識してくれるので楽ですね。一方、指紋認証はセンサーが側面になったため、カバーなしの状態では問題ないものの、カバーをつけた状態だと結構失敗します。最初に買ったカバーは、センサー周りに厚みがあったため、ほぼ無理でした。結局別のものに買い換えましたが、慎重に触っても認識率は50％くらいです。バッテリーについては、そもそも酷使しないこともあり、３～４日は充電なしでも余裕です。また、90％に充電満了を抑える機能があるので、バッテリーの劣化防止が期待できます。全体としては、ハイスペックではないものの、様々な面でバランスよく設計されており、長く使えるのではないかと期待しています。
概ね満足です,4,2023年1月20日,【デザイン】シンプルです。画面がフラットなため、押しづらい場所もなく、良い。【携帯性】大きすぎず、良いと思います。【レスポンス】悪くないです。【画面表示】問題ないです。この前に使用していた機種（F52A）はアプリ一覧が下からスワイプすることで表示できたのが、この機種は下の中央に配置されているので、1番下に画面共有で配置させるアプリが少なく、前の機種のまま引き継げなかったのが少し残念。明るさ等は問題ないです。【バッテリー】そこそこ持ちます。この前の機種（F52A）では、1日使用していると夜には一桁の電池残量になってしまっていたのが、この機種では半分以上は残っています。あまり使わない日なら、80%位残っている時もあります。毎日充電はしているので、充分です。【カメラ】問題ありません。動きの早い子どもを撮ることがほとんどなので、反応の早い機種が必須条件でした。カメラの反応はストレスなく使用できます。ポートレート撮影は、背景が綺麗にボケて素敵なのですが、保存に時間がかかるため、すぐに次の写真を撮ることができないのが、残念です。色味は、屋内より屋外の方が綺麗に写ります。若干青みが強いため、肌色などはイマイチかも。【総評】概ね満足しています。ロック画面に通知を表示しない設定にしたら、時計は大きくわかりやすいのですが、通知情報が全く確認できず、開いてみてやっとわかるので、少し不便です。（ロック画面に通知を出すと、時計が小さく見づらいので、時計優先で設定しました）前の機種では、電池の減りの速さ、画面サイドのカーブ部分の反応が悪いことが不満でした。今回の機種ではこの2つは解消され、必須条件のカメラの反応の速さも問題なく、満足しています。
良いです,5,2023年1月19日,AQUOS R cmpactのストレージがいっぱいになってしまったので機種変更しました。ここのレビューや口コミを見て、大分迷いましたが、結果的にこれにして良かったです。1ヶ月以上たちましたが軽くて電池ももつので大満足です。ライトユーザーでいま現在、アプリ135個で内部ストレージ32GB(25%)使用です。auオンラインショップで注文して受取をauショップにし、店員さんに最初に初期不良がないか見てもらいました。【デザイン】裏のカメラは自分は気にならないです【携帯性】軽いですよね【レスポンス】前機種と比べると断然ヨシ【画面表示】前機種と比べると断然ヨシ【バッテリー】いままでの機種でいちばんもちます【カメラ】前機種と比べると断然ヨシ【総評】このレベルでこれ以上求めない
止めておきなさい。　使用後,1,2023年1月19日,画面の発色が最低！黒を黒く見せたいのだろうが、黒のものは、完全につぶれて、ただの真っ黒になり、ディテールがまったく失われる。明るい場所・暗い場所でオートにしておくと、画面がとんでもない変な色になることが多い。画面の誤動作が多すぎる。国内メーカーものってだけしか魅力がない。※購入後一ヶ月ほどで、本体がやたら発熱するようになりほとんど使ってもないのに電池が午前中で半分以下になるようになりました。
程よいサイズ,4,2023年1月15日,【デザイン】メタリック感がある筐体で高級感も感じられます。気に入っています。【携帯性】軽くて横幅も狭いため持ちやすいです。【レスポンス】それほどキビキビと動くわけではなく値段相応だと思いますが、十分実用範囲内です。【画面表示】初期の状態だと青みが強く黒つぶれもしていますが、ディスプレイの設定を変えることにより多少改善されます。【バッテリー】もちます。【カメラ】ナイトモードがかなり明るくクッキリと撮影できるので、夜間の撮影が楽しくなりました。【総評】ドコモの5G波にフル対応したSIMフリースマホが欲しかったため、とても満足しています。6.1インチのサイズ感もGOODです。
sence6 からの買い替えです,5,2023年1月13日,sence6 からの買い替えです　カメラ　動き満足してます　色は以前は黒でしたがきずがめだつので　明るめの色にしました。
メーカーの調整が自分の好みでない部分あり,4,2023年1月11日,最初に不満点を書きます。画面が黒っぽい？画面の設定が「おすすめ」となっていますが全体的に色が濃く黒っぽい部分が強いです。もう少し明るい感じの色が好みです。ちなみに設定画面で画質が4種類と色温度が5段階に調整できますので自分で調整すればもう少し良くなるかと思います。とはいえ最初にこの設定になっていてしかも「おすすめ」という名前なので自分には合いませんがこの設定のまま使おうと思います。カメラが暗い？夜景は綺麗に明るく撮れます。晴れた景色も良いです。ただし室内や日影などの暗めの部分が普通にそのまま暗めに写ります。スマホのカメラなのでそのまま写るのではなくていうなれば「SNSで喜ばれるように少しだけ明るく色鮮やかに盛った」写真に処理してくれる事が個人的には望ましいです。Galaxy、iPhone、その他各中国メーカーもそういう処理になっている感じですしそれがトレンドだと思います。撮るときに画面をに上下にスライドで明るく調整して撮れるという話もありますが自分は自動調整に任せてそのまま撮りたいのでそれは使わないです。また、最初に入っているカメラアプリの調整がそのようになっているので自分で別のカメラアプリをインストールして使えばよいという話もありますが自分は不満はあれどそのままデフォルトのものを使いたいです。やはりデフォルトのものでもう少し明るく撮れて欲しいという思いがあります。【デザイン】高級感はある【携帯性】軽くて薄い【レスポンス】特に問題無いです【画面表示】上に書いた以外は満足です【バッテリー】悪くないです【カメラ】上に書いた以外は満足です【総評】ミドル帯の機種として特に悪くないと思いますがやはり最初に書いた不満点があります。自分で調整すれば何とかなる問題かもしれませんが。【追記】ついに画面設定を変えました。基本設定→標準、色温度→やや暖色もしくは基本設定→ナチュラル、色温度→やや寒色あたりがいいですね。最初からこうしておいて欲しかったです。アップデートでカメラが少し明るくなりました。
AQUOS sense6からのマイナーチェンジ的な・・・,4,2023年1月10日,今もメイン機でAQUOS sense6とsense4 plusを使用。4GBメモリの6に不満が出てきたので、7を購入しました。レビューは6との比較メインです。【携帯性】　6とほぼ変わりないので、特に違和感無し。　　　　　【レスポンス】　6GＢメモリなので、6よりはレスポンス良。　　　　　　　　ただ、スナドラ720を積み、リフレッシュレートの高い　　　　　　　　sense4 plusの方が、若干速い感じがします。【画面表示】　6を使用して結構経ったので、OLEDのクッキリハッキリ　　　　　　　画面に慣れました(笑)　　　　　　　『やっぱり綺麗だな』と思います。　　　　　　　【バッテリー】　6と同じ容量なので、自分の使い方なら　　　　　　　　3日は余裕でもちます。【カメラ】　元々、スマホのカメラ機能に多くを望んでないので　　　　　　今までより綺麗なスナップ写真が撮れるよね・・・です。　　　　　　シャープはピント合わせが不得手なように思います。　　　　　　【総評】　sense6から劇的に進化した訳ではなく、マイナーチェンジ的に　　　　　感じられました。　　　　　万人受けする機種だと思うので、重いゲーム愛好者でなければ、　　　　　ストレスなく使える機種だと思います。　　　　　車に例えたら『大衆車』的な感じでしょうか？　　　　　デザインに関して不満なのは、同じ「ライトカッパー」色なのに、　　　　　6はピンクがかった濃い系、7はパっと見シルバーかいな？くらいに　　　　　薄～い系なところ。　　　　　ブルー色を買えば良かったと思ってます。　　　　　あと、カメラレンズの出っ張りは嫌ですね。　　　　　　　　　　
少し不満　sense2からの買い替え,2,2023年1月7日,sense2を使っていたので、ヘビーユーザーではないし、要求度は低いか、ごく普通と思います。購入1か月の感想です。一番のストレスは、指紋認証がほぼ99％認識しないこと。設定した直後の2時間くらいしか認識しません。指紋1つでも、同じ指で2つ3つ登録してもダメ。1か月で20回くらい再設定しましたが、これは最悪です。本当にダメダメ。sense2のほうが全然良い。指紋認証のコツを公開してくれるとか、なんとかしてほしいです。(追記)満足度一つ下げました。その後、毎日、指紋登録の日々。自分の指が悪いのかな。登録して直後は認識しますが、翌日は認識せず。センサーの位置も悪く、ちょうど重心近くで触れてしまうことも多く、開きたいときに「回数失敗しました。しばらく経ってから、、」となっていて、さらにやりにくい。【デザイン】sense2とあまり変わらないなあと思いました。完成してるのかな。悪くはないですが、普通です。もっと、とんがったデザインでもよいのになと思います。【携帯性】sense2とまったく同じに感じます。【レスポンス】sense2よりは少し早いけど、評判ほどではなかった。感覚的には、遅い。【画面表示】見やすいです。老眼が気にならなくなりました。【バッテリー】いまいち。評判ほどではなかった。電池にやさしい90％充電モードで、1日で40％減ります。２日に１回は充電が必要。【カメラ】シャッター音が小さいです。【総評】イオンで５万４千円くらいで買いました。値段不相応かなと思います。sense2を３年半使ったので、4年くらい使いたいな。この性能だと、頻繁にアップデートしてくれないと無理って直感します。
5 年振りの機種変更,4,2023年1月3日,【デザイン】目玉デザインのカメラが個性的ですが、メインカメラ外縁下に薄っすらFeliCaマークがあるのでカメラ周りにFeliCaアンテナが仕込まれている故の目玉デザインですね。【携帯性】満足です。【レスポンス】時々、あれ？となりますが概ね良好です。ゲーム性能は無評価で。【画面表示】個人的に余計だと思う機能はOFFにしています。（バーチャルHDR・リラックスモード・壁紙に合わせた色設定）初有機ELですが綺麗ですね。【バッテリー】上記設定およびライトユーザーのため2、3日は保ちます。残バッテリーに関する感覚が変わりました。まだ30%もある！と思ってしまいます(笑)【カメラ】明るい環境では問題無し。イルミネーションも綺麗に撮影できました。ただし暗めの室内で撮影した場合、人肌の質感は改善の余地あり。（アプデ後も変わらず）動画は無評価で。【サウンド】本体のモノスピーカーは残念です。音もシャリシャリ感が強くイマイチ良くないですね。イコライザーアプリを使用してイヤホンおよびBluetoothスピーカーで使用するのが良いと思います。【総評】総合性能ではPixel 6aに負けるかも知れませんが、いろいろ悩みに悩んだ末に買った自分には合っていると思います。
ライトユーザー向け良機,5,2023年1月3日,前機種のHUAWEI P30(proでもliteでもない無印)基準でのレビューとなります。Ymobileでの運用です。【デザイン】表はP30の方が本体のキワまで表示される分良かったのかと。その分片手操作時等誤作動が多かったですが。【携帯性】多少長いですが、同等かと。軽い機種を出してくれるメーカーには感謝。【レスポンス】微妙です。ポケモンGOの起動は早くなりましたが、カメラで撮った写真を見るまでは遅くなりました。比較的安い機種なので我慢できます。【画面表示】こちらのほうがキレイに感じます。【バッテリー】3年間使った機種との比較なので参考にもならないが、こちらのほうが持ちます。あまり使わなかった日は充電せず2日目の就寝前に充電しています。ゲーム、動画無しなら3日もイケそうな気が。寝る前に充電なので問題は無いのですが、充電は遅いです。【カメラ】健闘してますが、全機種がP30なので劣ります。画質はそこまで問題無いですが、次を撮るまでのレスポンスが劣ります。光学ズームが無いのも場面によっては厳しいです。【総評】今回の買い替える際、重い機種は無し、高価な機種も無し、SDカードは絶対に使いたい、カメラが良ければ尚良しという状況でした。なのでiphoneやpixelが候補から外れてしまいます。センス7 reno7 xperia10位しか残りません。残りの2機種はどうだったのか分からないが、それなりに良い機種なので満足です。ライトユーザーには十分勧められる機種です。
AQUOS R(SH-03J)との比較です。,5,2022年12月28日,４年ほど使用していたAQUOS R(SH-03J)からの機種変更です。SOCのスコアで上回っている事と、顔認証と価格に惹かれてこの機種を選びました。【デザイン】普通のデザインだと思います。【携帯性】サイズはほぼ一緒なのでかわりません。【レスポンス】前機種と比べると反応も速く快適です。【画面表示】スクロール等は滑らかですが、リフレッシュレート120HzだったSH-03Jと比べると残像感があります。色合いは全体的にやや暗い感じです。【バッテリー】SNS、カメラ、音楽、動画、読書、ゲームという使い方ですが、前機種に比べて大分電池が持つようになりました。SH-03Jの場合は朝100％→夜40％という感じでしたが、SH-53Cは朝90%→夜50％という感じでとても良くなりました。【カメラ】前機種よりきれいに撮れるようになっていますが、色味が少し黄色っぽい感じがあります。とりあえずSNSに載せて見れるような画像なら良いだけなので、今のところ大きな不満はありません。【顔認証】顔認証が始まると一瞬でホーム画面に移るので、待ったりするストレスがありません。普段は眼鏡をかけてますが、この状態でマスクをつけても認証が通るのは驚きです。ただ、帽子をかぶったり、暗い所だと顔認証が失敗することがあります。【総評】4年前とは言えハイエンドモデルからミドルレンジに変えるので不安もありましたが、ほぼ前機種を超える性能で安心しました。
☆5つ,5,2022年12月28日,12/28追記Geekbench 5 の結果画像を添付します。CPU メインのベンチマークになります。GPU のベンチマークも同じ傾向になると思います。Xperia 1（スナドラ855）には敵いませんが、Xperia XZ1（スナドラ835）より上のスコアがでてます。―――――――――――――――――――――――SiMフリー版です。皆さんが書かれているように、Autoでは画面が暗めですが設定で明るくすればすむので無問題です 。前機種が AQUOS sense3 plus サウンド でしたので、sense7はキビキビ動きます。ただ、DOLBY Atmos非対応になってしまったのはマイナスです。それでも、全体では☆5です。  
マスク認証+指紋認証の利便性は非常に高い,5,2022年12月28日,"oppo-renoAからの買い替え。どこかが故障したわけでではないと思うが、外でアマゾンミュージック聞きながらジョギングしていると4Gが急に切れたり(再起動したら戻る)、デカい画面＆本体が扱いづらく、画面内指紋認証の反応の悪さ(顔認証は速いがマスクで完全無効化)で買い物時のバーコード決済のたびにストレスを感じていたのでsense7のレビュー読んで機種変更。【デザイン】TPUカバーつけるから別にいいんだけど、思ったよりアルミの高級感は高い。【携帯性】6.1インチはあまり手の大きくない男性の私にはちょうど良い。renoAの6.4インチはデカすぎた。【レスポンス】嫁所有のiphone12ほどじゃないかもしれないけど、通常のブラウザ閲覧やアプリ切り替えには十分な速さと滑らかさ。この機種を選んだ理由のマスク顔認証は完璧で、物理指紋認証も十分な速度精度だし、まだまだマスク必須の外でのスマホ決済が格段に便利に。ペイトリガーは便利そうだが、持ち方次第ですぐ発動してしまうので使いどころに迷う。【画面表示】前所有機も有機ELだったけど,発色が明るい印象でこちらのほうが見やすいかも。いずれにしても不満なし。【バッテリー】まだ使用して1週間ほどですが、自分の使い方なら2.5日に1回充電ペース。正直あまり重要視してません。【カメラ】家族でイベント記念写真程度しか利用しないのでこだわりなし。十分です。【総評】キャンペーンポイントにより実質4万で購入。ハイスペックを求めていない+スマホ決済多用+格安SIMという人にとってはベストバイな機種になりうると思います。マイナンバーや運転免許についてもアップルよりアンドロイドのほうが対応が早そうだし、なによりリセールバリューが高いとはいえiphoneは高額すぎ。ピクセルと迷いましたが、現状の私の使い方ではアクオスのほうが上。WIFI6に対応してないのが少し残念だけど。"
画質？色の濃さが不満,4,2022年12月27日,デザインなどはいいのですが画面が濃いSH01Gというかなり化石からの機種変ですが約10年前のSH01Gの方が画質が断然良かったです…色がハッキリしすぎているせいか黒の主張が激しく動画など見ていても全体的に暗い印象です何か改善策があればいいんですが…
ごく普通の使いやすいスマホです,3,2022年12月26日,moto g52j 5Gの指紋認証が反応しなくなったため気になっていたSIMフリー版を購入しました。比較対象はmoto g52j になります。【デザイン】カメラが目立つ!!あとは普通です【携帯性】 g52jと比べると軽いです。持ちやすいサイズで長時間使っても疲れないのは良いです。【レスポンス】 g52jと同程度の速さだと思います。重いゲームは難しいですが要求スペックが普通のゲームならサクサク動きます。複数アプリ立ち上げてYouTube見たり、サイト閲覧しましたが極端に遅くなったりはしませんでした。【画面表示】発色はSENSE7が上です。たまにチカチカ点滅しますが粗さもなく綺麗です。【バッテリー】g52jより持ちは良いです。1日ゲームや動画視聴やカメラで動画撮影しても半分近く残量がありました。【カメラ】適当に撮影してもg52jより綺麗に撮れました。ただハイエンド端末やpixelなどには届きません。過度の期待はしない方がいいです。【総評】この価格帯のスマホでは良くも悪くもごく普通のスマホです。不具合などなければそれなりに使えると思います。他の機種に比べると突出した部分はありませんが、使いやすい端末だと感じました。カメラに期待し過ぎなければミドルクラスからの機種変更はオススメですが、ハイエンドからは物足りないと感じます。
携帯性やバッテリー等で、普段使いにとても良いスマートホン,5,2022年12月25日,4週間弱使用しました。Simフリー版を買って、楽天モバイルで使っています。本機はサブ機で、通勤時にラジコやYouTube Musicを聞いたり、電子書籍を読む用途を中心に使っています。（メインはPixel6aで、電話・メッセージ・Cレス決済・銀行等利用）携帯性・画面表示・バッテリー等の理由はいろいろありますが、普段使いにとても良いスマートホンだと思いました。【デザイン】安っぽくなくていいですね。色はライトカッパ購入しました。ゴールドっぽい感じが好みです。【携帯性】軽いし、持ちやすい。エレコムのハイブリッドケースを付けましたが、軽く、手に持っていて疲れません。電子書籍を見るためには、いい選択だったと思いました。なお、エレコムのハイブリッドケース（AQUOS純正と書いてました）は、側面の指紋認証の邪魔にならず、とても具合が良いです。【レスポンス】普通かやや良い、という感じです。普段使っていて、特に「もっさり」することは無いです。Pixel6aと比較すると、若干ですがスムーズさに欠け、違いが分かる時がある、という程度です。【画面表示】画面はとても綺麗です。コントラストが高く、くっきりしています。Pixel6aは画面がやや暗めで、アクオスに負けています。【バッテリー】大変長持ちのスマホだと思います。電子書籍程度だと、大きく減りません。もしPixel6aで、同じように電子書籍を読むと、感覚的には1.5～2倍位バッテリを消費すると思います。サブ機のため、操作時間がすくないので、1時間に0.3～0.5%位の電力消費（※）です。5日位持っています。※12月にシステムアップデートが来ましたが、　アップデート後は、何故か消費電力が少し高くなりました。【カメラ】良く撮れるほうだと思いますが、Pixel6aで同じシーンを撮ると、本機より明るく綺麗に取れます。アクオスは、少し暗めに写るようで、好みの問題かも知れませんが私はPixel6aのカメラが好きです。参考までに比較写真を掲示します。【総評】自分は、電子書籍や音楽を聴くのをメインに使っていますが。軽くて持ちやすく、バッテリーもとても良く持つ、また、指紋認証と顔認証（マスク有でもOK）の精度も高いのでコンビニでCレス決済をするのも重宝しそう。通話やメッセージにやり取りは、問題ないと思うので、普段からスマホを道具として、いろいろ使う方には使いやすい端末と思います。自分はECカレントで4.5万円弱で買いましたが、キャリア版ではキャッシュバックもやっているようなので、楽天モバイルから買った方がお得だったなあ、などと思っています。
良いスマホです,5,2022年12月24日,sense3からsense6に機種変しましたが、sense6が何故かシステムアップデート不能になり、修理手配も面倒なのでカメラが良くなったという本機を買ってみました。【デザイン】伝統のアルミ製。高級感抜群でsenseを続ける理由の１つとなっています。ライトカッパーはほとんどシルバーで、気が付かないほどうっすらとピンクが入っている感じ。上品です。【携帯性】sense3と比べると非常に軽い。sense6とほぼ同じ。裏面の微妙な丸みで掌へのフィット感が上がりました。とにかく持ち易い。【レスポンス】sense3より明らかに速いが、sense6とは大差無し。まあ重量級ゲームはしないのでストレス全く感じてません。sense6からはカメラのフォーカス速度が明らかに上がりました。すぐピントが合います。ちなみに、知人のiPhone13やpixel6aを弄らせてもらって比べてみたところ、全体的な操作感はたいして変わらず。確かに楽天サイトなどの画面遷移の速さで少し差がありますが、そういうのは並べて比べてみないと気が付かない。単体で使ってると充分速く感じます。ゲームは試してませんけど、普段使う分にはもうハイエンドは要らない気がします。【画面表示】アウトドアビューの反応が良くない。光の当たり方次第で明るくなったりならなかったり。センサー改善して欲しいです。ただ、手動で輝度上げれば直射日光下でも全く問題無し。画質はクッキリ鮮明で綺麗です。【バッテリー】sense3に比べると劣ります。sense6と同等か僅かに下かというくらい。でも相当持ちます。これだけで購入する価値があるレベルかと。【カメラ】記念写真程度しか使いませんが、ピント合うのが速く、前機より明らかに使い易くなった。画質も素人目には肉眼に近い感じの写りで、sense3とは雲泥の差を感じます。【総評】高級感あり、軽い、動作遅くない、カメラ良い、電池持ち神レベル、辺りでストレス無く使ってます。１ヶ月使用で不具合も無し。このまま行ってくれれば満足です。指紋認証も良好です。電源ボタンと合わせるべきだという声も多く上がってますが、センサーに触れるだけで画面点灯&ロック解除が同時に行われるので、電源ボタンと別でも問題無いです。
sense3 liteから買い替え,5,2022年12月22日,【デザイン】不評なカメラもそれほど気になりません。【携帯性】先代より良いです。【レスポンス】明らかに反応が早くなりストレスが減りました。【画面表示】自分好みにするにはもう少しかかりそうです。【バッテリー】先代に比べるとやや減りが早いですが、それでも十分持つと思います。【カメラ】もう少し使ってみないとわかりません。【総評】sense3 liteを購入してから３年が過ぎ、バッテリーはまだ大丈夫でしたがナビが不調で毎回再起動しないと案内も出来なくなって来たので買い替えを決断しました。使い道としてゲーム、音楽、動画はスマホでは利用しないのでそこまで高性能な機種は求めていませんでした。ポイント還元等で４万を切る位で購入出来たので概ね満足しています。
カメラ以外は満足,3,2022年12月20日,容量不足のためAQUAS Sence4から乗り換え。重いゲームもサクサク動きます。プロセカ、カゲマス、原神など。同時押しできないと書かれていましたがデバイスコントロールをオンにしたら解決します
